sentence,label,source
"""Despite diabetes-specific information recommending birth control and the avoidance of pregnancy, 10% of the study participants became pregnant.""",0,Pubmed data.csv
"After sound waves enter the outer ear , they travel through the ear canal and make their way to the middle ear .",0,semeval
The concentration of prostate specific antigen at age 60 predicts lifetime risk of metastasis and death from prostate cancer.,0,Haber
"This latest adventure from the animation wizards at Pixar is beautiful , masterly , inspired - and delivers a powerful ecological message .",0,semeval
The sailors threw tea into the Boston harbor .,0,semeval
"Milton Roy disclosed in May that it was approached for a possible acquisition by Thermo Electron, which agreed to purchase Milton Roy's liquid-chromatography line for $ 22 million in February.",0,ctb
"Perhaps more important, it appears that allied troops haven't yet fully engaged Iraq's vaunted Republican Guard, which has been sitting just north of the Iraq - Kuwait border and is considered the most potent element in the Iraqi defense.",0,ctb
"Subsea cable operator Seacom announced on Twitter today ( 14 October 2011 ) that they have restored all their business customers on alternate routes following an outage expected to extend into next week . This includes commercial Internet service providers , according to Seacom's tweet , which said that all such ISPs using Seacom capacity are no longer affected by the outage .",0,esl2
"While the Yale biologists created the versatile protein mimic from DNA , Breaker theorizes that a similar enzyme could be created with RNA , which many scientists believe is the strongest candidate for being the precursor of all other life forms .",0,semeval
"Agarwood , the world ' s most valuable incense , is produced by the aquilaria tree , found in tropical rainforests , and has been used for centuries as incense and in traditional medicine .",0,semeval
The strong winds blew snow into the snowdrifts .,0,semeval
"The band performs with a high level of musicality , energy and spirit while combining sensitive group interplay with dynamic solo improvisations .",0,semeval
She then grips her chest and collapses to the ground . Prosecutors showed the tragic footage at the trial of the two youths charged with murdering Horton .,0,esl2
"I saw come out of London , even unto the presence of the prince , a great rabble of mean and light persons .",0,semeval
The owner uses your information solely in order to process your credit card payment .,0,semeval
The progenitor cells migrated into the tumor .,0,semeval
"The real culprits, they said, are computer makers such as IBM that have jumped the gun to unveil 486-based products. "" The reason this is getting so much visibility is that some started shipping and announced early availability, "" said Hewlett - Packard's Mr. Archuleta.",0,ctb
"Another new weapon , the flamethrower , was first used by the German army and later adopted by other forces .",0,altlex
"Active doses were identical to placebo but contained 0.5 mg, 1.0 mg, or 2.0 mg alprazolam.",0,Ssc
The results of the study were subsequently published in a number of leading psychology journals .,0,semeval
"A new study, conducted by researchers in the Center for Injury Research and Policy of The Research Institute at Nationwide Children's Hospital, examined boxing injuries among participants 6 years of age and older from 1990 to 2008.",0,Press_Release
"Even excluding the charge, however, net fell 5 %. In addition, GM's North American vehicle production fell 8.4 % from a year ago, which hurt Delco Electronic's earnings, a company spokesman said.",0,ctb
"CANBERRA, Australia ( AP ) _ Qantas will almost double its flights between Australia and India by August in the search for new markets untouched by the crippling Asian financial crisis. This move comes barely a month after Qantas suspended a number of services between Australia, Indonesia, Thailand and Malaysia in the wake of the Asian economic crisis.",0,ctb
The remainder was reconstructed by Deryck Cooke in 1964 from extensive sketches left by the composer .,0,semeval
"People harvest the seeds , macerate them , and roll them into thick sticks of dry , hardened paste which can then be stored or exported from the region .",0,semeval
The second example was about memory allocation functions .,0,semeval
This year's results included a gain of $ 70.2 million on the disposal of seafood operations.,0,ctb
The research has been published in a paper by the Scottish Records Association .,0,semeval
"This information is part of the ' header ' information in the file storage , and is required for proper display and analysis of the images .",0,semeval
"More particularly , the invention is a sealless pump that employs a magnetic coupling to drive the impeller .",0,semeval
A possible effect of pubertal tempo on density needs further investigation.,0,Pubmed data.csv
Genghis Khan ' s mother hailed from a tribe which later became part of the Kazakh people .,0,semeval
"Paris thieves nab $2 . 5 million worth of jewellery Four men rammed their car into an upmarket jewellery store in central Paris on Monday , smashing the shop window and making off with a two - million - euro ( $2 . 6 - million ) booty , a police source said .",0,esl2
"Each side of the clock has a button that , when pressed , starts the other team ' s timer running .",0,semeval
"The timber fell from the Russian registered vessel the Sinegorsk in the Channel on Monday , 14 miles off of New Haven , Sussex .",0,semeval
"This thesis was asserted in a book , written by the police chief of OCRB .",0,semeval
A latching device removably secures and sealingly engages a closure around an opening in a cask .,0,semeval
A signal was sent to the process .,0,semeval
The donated money flows into the quake recovery projects .,0,semeval
"Crane Co. said it holds an 8.9 % stake in Milton Roy Corp., an analytical-instruments maker, and may seek control of the company. Crane, a maker of engineered products for aerospace, construction, defense and other uses, made the disclosure in a Securities and Exchange Commission filing.",0,ctb
America allows the media to manipulate society as easy a puppeteer manipulates a puppet .,0,semeval
"These results indicate a U-shaped association between fish consumption and all-cause mortality, particularly amongst women.",0,Haber
"According to the US Geological Survey , the quake hit at a depth of 10 kilometers ( 6 miles ) in the Northern Province of Aceh . The epicenter was situated 55 kilometers ( 34 miles ) west of the town of Bireun on the western tip of Sumatra Island .",0,esl2
"At that time , it issued a card deck in the hopes of paving the way to regime change and , eventually , large-scale war crimes proceedings .",0,semeval
"A risk-averse sample item is ""I don't like to put something at stake; I would rather be on the safe side.""",0,Ssc
"Thus, in this population, BMI changes should be regularly assessed.",0,Pubmed data.csv
"After a flat second quarter tied largely to lower newsprint earnings, Kimberly - Clark attributed the gain to improved results in its consumer businesses in North America, Brazil and Korea.",0,ctb
"Unlike modern tunnels , the brothers placed their fan at the entrance of the tunnel .",0,semeval
"Gabelli Group began raising its Milton Roy stake in July, and holds 14.6 %, according to a recent SEC filing.",0,ctb
The flux sensor moves a half circle around the filament in order to measure the spatial directivity of each heater .,0,semeval
Michael Jackson ' s FBI file consists of about 600 pages .,0,semeval
Pee Dee Academy girls basketball coach Jerry Coleman placed the quote in a spot where he was sure all of his players could see it .,0,semeval
"The mainmast of the bark caught her on top of the pilot house , and Capt . Curler escaped by crawling out of the dow .",0,semeval
"Lindsay Lohan checks into rehab at Betty Ford Center , rehires longtime lawyer Shawn Holley",0,esl2
"In the information treatment (hereafter INFO), subjects received information feedback about the payoffs from the public goods game, broken up to the sum of partners' contributions, and from the guessing task after each period.",0,Ssc
"A 60-year-old US grandmother , blind for nearly a decade , has recovered her sight after surgeons implanted a tooth in her eye as a base to hold a tiny plastic lens .",0,semeval
I used these techniques to stretch my ear lobes to accept 6 gauge earrings .,0,semeval
Are parents price sensitive about their children s medication,0,Press_Release
"A spokesperson for The Los Angeles Superior Court confirmed to Access that a judge signed an order yesterday allowing the transfer to Cliffside , where she will continue with her 90 - day court - mandated rehab . Lohan ’ s attorney , Shawn Holley , spoke out about the move .",0,esl2
"After seating all the idols , which itself takes hours , the traditional king sweeps the chariot with a golden broom .",0,semeval
This page explains commonly used terms in chess in alphabetical order .,0,semeval
"The play reflects , among other things , questions about the nature of political power and the dilemmas facing royal families .",0,semeval
"As soon as the ceremony is done , the couple holds a bottle with love testimony in it and puts it into the ocean .",0,semeval
"In 1974 , the American sociologist David L . Phillips showed that publications of suicides on the frontpage of the news paper were followed by an increase in national suicide rates in the month after the publication .",0,semeval
"Last night , my friend ran into a legendary surfer at a bar .",0,semeval
A fire - bomb attack on a bank in Greece killed at least three people Wednesday as police fought pitched battles with striking protestors furious at brutal budget cuts designed to avert national bankruptcy . Police said two women and one man died at a branch of the Marfin bank which caught fire after rioters broke a window and threw Molotov cocktails inside .,0,esl2
Residents of a southern Kenyan village near the city of Machakos have become prisoners in their own homes after sunset following a violent attack by a cackle of hungry hyenas .,0,semeval
"The study's authors state that testing for some of the most common mutations that cause sensorineural hearing loss in a targeted way, rather than through generalized screening of hearing loss patients, yields the best results.",0,Press_Release
My grandmother came here when she was 17 years old with nothing but a suitcase full of oranges .,0,semeval
"Among female nurses, both rotating night shift work and unhealthy lifestyle were associated with a higher risk of type 2 diabetes.",0,Haber
The mobile meth was inside a van parked inside a storage unit at 4095 West Kearns .,0,semeval
The bike was in a crate on the back of a truck .,0,semeval
In this panel the gerbil runs away from the threat .,0,semeval
A pulsar powers the supernova remnant by confirming the existence of the point-like source and discovering a cloud of high-energy electrons around the central object .,0,semeval
President Bush implied as much yesterday when reporters asked whether the interdiction would apply to food.,0,ctb
The Abductor pollicis brevis draws the thumb forward in a plane at right angles to that of the palm of the hand .,0,semeval
"However by this time Tokage was already interacting with Typhoon Ma-on , with Ma-on 's outflow exposing Tokage 's low level circulation center , and displacing convection to the west .",0,altlex
The tail is long and thin with a blue central tail feather .,0,semeval
Original sculptures were carved with a chainsaw .,0,semeval
The rain begets the food we eat .,0,semeval
The speech also devoted considerable time to foreign affairs .,0,semeval
"Because the rotors of the turbines are relatively slow-moving , they pose little threat to fish and other small marine life .",0,semeval
Poor umpiring pushed the test into controversy .,0,semeval
"Trustcorp Inc. will become Society Bank amp Trust when its merger is completed with Society Corp. of Cleveland, the bank said.",0,ctb
He poured flour into the tuba of an orchestra collegue .,0,semeval
"The following were among Friday's offerings and pricings in the U.S. and non-U.S. capital markets, with terms and syndicate manager, as compiled by Dow Jones Capital Markets Report: @ CORPORATES Sun Microsystems Inc. -- $ 125 million of 6 3/8 % convertible subordinated debentures due Oct. 15, 1999, priced at 84.90 to yield 7.51 %.",0,ctb
"Sorcha , the seventh daughter of a seventh son , had to save her brothers from their stepmother , who turned them into swans for many years .",0,semeval
The liver from the donor has been successfully transported into the patient .,0,semeval
A planted bomb put inside a sedan car exploded in front of the fine arts institution at Mansour neighborhood .,0,semeval
The castle was inside a museum .,0,semeval
"The explorer journeyed into the Arctic region of the Himalayas , determined to find a copy of the Himis manuscript or to expose the fraud .",0,semeval
"For the year ended July 2, Rally had net income of $ 2.4 million, or 34 cents a share, on revenue of $ 52.9 million.",0,ctb
It was he who threw rocks into the castle .,0,semeval
The Islamic Saudi Academy has twelve hundred mostly American students but would take thirty-five hundred if it had the room.,0,ctb
"Finally , they found out that the letter was in a trunk in her mother ' s attic .",0,semeval
"Future studies should aim at the measures necessary to address the inadequate knowledge, along with the perceived gap in school curriculum.",0,Pubmed data.csv
"He unwinded the pocketwatch by letting down the mainspring , a ribbon of tightly rolled steel inside the mainspring barrel .",0,semeval
A teacher is writing vocabulary words on a green chalk board with yellow chalk in mid-afternoon .,0,semeval
Eight yachts have arrived into the harbor .,0,semeval
TRIAL REGISTRATION: Registration number: ChiCTR-TRC-14004395 .,0,Pubmed data.csv
Albion students took the sled dogs into the Canadian wilds .,0,semeval
A telescope assists the eye chiefly in two ways .,0,semeval
Each individual kept the remainder of the 80-franc endowment that he or she did not allocate to the public good.,0,Ssc
This film documented the first journey of an European orchestra to Iran after 30 years .,0,semeval
"Between 1991 and 1998 , Comeaux was in and out of prison on parole violations until he finally returned to prison in June 1999 to serve a life sentence for aggravated sexual assault . His wife survived , but another inmate who tried to break up the attack also suffered stab wounds , and Comeaux was convicted of additional assault charges and received two additional life sentences .",0,esl2
"The board isn't aware of any attempts to take over Philip Morris, the company said.",0,ctb
"Results from a blood - alcohol test administered when Williams was arrested were released Wednesday , showing a level of 0 . 07 percent - - just under the state legal limit of 0 . 08 percent , California Highway Patrol Officer Brian Pennings told The San Diego Union - Tribune . City Attorney spokeswoman Gina Coburn told the Union - Tribune the case remains under review and is being investigated further .",0,esl2
A huge proportion of circulating PTH measured by current state-of-the-art assay systems is oxidized and thus not biologically active.,0,Pubmed data.csv
Cheeks will be introduced as Philadelphia's 21st head coach at a Tuesday news conference . O'Brien's stubbornness and seemingly unwavering belief in a system that didn't fit his players cost him his job despite a 43 - 39 record and a return to the playoffs .,0,esl2
"In Denmark, antithrombotic drug use was associated with higher risk of subdural hematoma, and the highest odds of subdural hematoma was associated with combined use of a VKA and an antiplatelet drug.",0,Haber
"Like Castro , Khrushchev felt that a U.S. invasion of Cuba was imminent , and that to lose Cuba would do great harm to the communist cause , especially in Latin America .",0,altlex
"When Guang Yang worked in a textile factory in her hometown of Beijing , she would sing to pass the time .",0,semeval
The two drugs showed no significant differences in urinary 8-iso-PGF2Î± and FMD.,0,Pubmed data.csv
Paul Powell wasn ' t the only public figure in Illinois to keep money in a shoe box .,0,semeval
Any violations of sphericity assumptions were corrected for using the conservative Greenhouse-Geisser correction.,0,Ssc
Two plane crash survivors have paid a special visit to the Hutt Hospital surgeon whose team helped to re-build their shattered faces eight years ago .,0,semeval
"He is mentioned in the first chapter of Walton ' s "" Compleat Angler , "" wherein Venator refers to a meet of his hounds at Am well Hill .",0,semeval
"The company said it estimates the Desert Inn remodeling will cost about $ 32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $ 24.5 million. MGM Grand said the latest stock offering won't cover the $ 600 million or more cost of building the proposed resort and theme park, and added it will need to seek additional financing, either through bank borrowings or debt and equity offerings, at a later date.",0,ctb
Two beautiful sacred kingfishers have come into the discovery centre in the last few days .,0,semeval
"Another product from the factory was the Scandinavian padlock (""Polhem locks"" , Swedish: Polhemslas) .",0,semeval
"But Mr. Schwarz welcomes the competition in U.S. Trust's flagship businesses, calling it "" flattery. """,0,ctb
The writer ' s principal work during the years following Pushkin ' s death was the satirical epic Dead Souls .,0,semeval
"Lollapalooza is an annual music festival featuring alternative rock , hip hop , and punk rock bands , dance and comedy performances , and craft booths .",0,semeval
"Having done this , the society of agents has constructed a valid plan to deliver the set of initial orders and has reached a state of equilibrium in the sense of (Ste90) .",0,semeval
"It was pushed on the road by another chicken , which went away from the road .",0,semeval
"That car had a number of GPS sensors and lasers , a camera , and other equipment to help it make its way through the course .",0,semeval
The partners were a producer of required machinery and a research institute .,0,semeval
"The trucks are comprised of smaller parts , including axles , bushings and kingpins .",0,semeval
"In the healthy heart , the left ventricle performs a systolic wringing motion , with a counterclockwise rotation at the apex .",0,semeval
"However , only 20 research articles were identified on the topic of health promotion at retirement .",0,semeval
The fascinating aspect of therapeutic riding is that the rider sitting astride a horse walking establishes what is a perfect walking gait for the human .,0,semeval
Further research is needed on the effect of chronic inflammation and infectious disease on anaemia in elderly women in rural China.,0,Pubmed data.csv
"Described as a 6 - feet tall and weighing approximately 200 pounds , Lyons warned that Comeaux knows the area where he escaped well and could have family nearby .",0,esl2
Unificationists sees Kingdom coming with the help of the new president .,0,semeval
"The purpose of this test was to report to the American public on the academic achievement of individual students , schools , districts , and states .",0,semeval
"In 48% of the divorces , the kinship systems of grandparents expanded with divorce through one or more of the following four processes .",0,semeval
"I kept it in a pocket in my trousers and , day after day , used it more frequently , and with more pleasure .",0,semeval
Trial registration NCT01267097; clinicaltrials.gov.,0,Pubmed data.csv
"Lohan reportedly pulled up to Morningside in an SUV but the vehicle left without the actress ever getting out . “ The facility that Lindsay is now in , that ’ s not a licensed residential drug treatment center , ” California Department of Alcohol and Drug Program deputy director Millicent Tidwell told The Post .",0,esl2
The gourmet cuisine seen throughout the film was prepared by chefs from the Food Network .,0,semeval
It is a controversial topic that provokes strong arguments for and against the practice .,0,semeval
"Further, long-term primary research is needed to address uncertainty associated with estimates of cost-effectiveness.",0,Pubmed data.csv
"Institut Merieux S.A., which offered 942 million Canadian dollars ( US $ 801.2 million ), or C $ 37 a share for Connaught, said it would extend its bid, due to expire last Thursday, to Nov. 6.",0,ctb
"Kalashnikov designed the AK-47 automatic rifle, famed for its reliability and effectiveness. Together with its derivatives, the Kalashnikov rifle has been used by the police and armies of 55 countries and an assortment of guerrillas, terrorists and just plain thugs around the globe.",0,ctb
"A player using this strategy cooperates initially, and then plays the same as his/her opponent did in the previous game.",0,Ssc
"Debt has risen to around $ 4 billion, or about 50 % of total capitalization. That means Unisys must pay about $ 100 million in interest every quarter, on top of $ 27 million in dividends on preferred stock.",0,ctb
The table on the right shows the ACE for each storm in the season .,0,altlex
"(Funded by Pfizer; SPIRE-1 and SPIRE-2 ClinicalTrials.gov numbers, NCT01975376 and NCT01975389 .)",0,Pubmed data.csv
There is a reward for information leading to the killer of a man whose dismembered body was found in a shopping cart .,0,semeval
Police charge a Carlisle man with eight offences in relation to the illegal trade of endangered tortoises .,0,semeval
This meeting of devoted friends and lovers served as the foundation of the NAMES Project AIDS Memorial Quilt .,0,semeval
"Williams was pulled over for speeding early Sunday on a freeway outside downtown San Diego , the California Highway Patrol said . Williams was booked into county jail and later released on bail .",0,esl2
"The cockpit accommodated a crew of three , including pilot , radar operator , and sensor operator .",0,semeval
"The probe was generated from an amplified DNA fragment , using pRD136 as the template .",0,semeval
The new residents have been moved into their brand new home .,0,semeval
The alizarin was extracted from the roots of Rubia tinctorium and Rubia peregrina which grew wild in the Mediterranean region .,0,semeval
"Wall Street analysts expect the disappointing trend to continue into the fourth quarter and through at least the first two quarters of 1990, when the industry will increasingly see the effect of price erosion in major product lines, such as rolled sheet used for cars, appliances and construction.",0,ctb
"TMZ reported Lohan was shopping at an electronics store while her attorney was in court , and that she never entered Morningside . White said he was ""completely blindsided"" by Lohan's placement at Morningside because Heller had previously agreed to send the actress to a different facility that had been vetted .",0,esl2
""" They have to continue to tighten their belts, "" said Craig Kloner, an analyst at Goldman, Sachs amp Co.",0,ctb
"Some of them breed in the rice-field , while other fish enter the field through tidal action .",0,semeval
The milled powder is then heated converting it into a vapour which is then carried in a stream of argon to be deposited on the wafer .,0,semeval
Only a quarter of children with stroke had recorded lipid testing.,0,Pubmed data.csv
"Milinkovich , executive director for life of the Eclipse Foundation (just kidding Mike) broke the news today in his blog .",0,semeval
"In a tense struggle , the other team prevailed in convincing fashion with a flurry of sacrifical brilliance .",0,semeval
"Unfortunately , my aunt fell into bad health throughout the year .",0,semeval
The specific mechanisms underlying the association between AMD and LIPC require further investigation.,0,Pubmed data.csv
"Our director is a member of the AEA , NAFSA , and EAIE organizations .",0,semeval
They'd suffered severe head injuries . John Jenkin also faces an animal cruelty charge after the family's dog was also found beaten to death .,0,esl2
"It is a 1956 crime drama examining the reactions of parents , police , and the public to a kidnapping .",0,semeval
Nearly all measures contributing to three-dimensional gait parameter assessments were within predefined acceptable limits.,0,Pubmed data.csv
The statue is an armless depiction of a young boy and was first acknowledged as an early work of Michelangelo in 1997 .,0,semeval
"A room was dug from the side of a hill and the opening closed in by wood , earth , or fabric , such as the wagon ' s cover .",0,semeval
The logs sawed smoothly and accurately using either saw design .,0,semeval
The company said the move recognizes its strong financial position.,0,ctb
"Parsley , French , Koomjian and two other members of the group scaled the tree with a rope .",0,semeval
In a marine park on the coast of Hawaii ' s Oahu in the 1990s a small pod of bottlenose dolphins turned these bubble-rings into their own art form .,0,semeval
"While many farmers did their plowing the land with a single furrow plow , some large-scale farmers began to use a multiple share or bukker plow .",0,semeval
"For a mathematician of Minkowski ' s stature there was little glory to be had in dotting the i ' s on the theory discovered by a mathematically unsophisticated , unknown , unchaired youngster .",0,semeval
A chance discovery made by a road worker in 1956 uncovered a rich find of 360 million year old fish fossils .,0,semeval
The report refers to the arrival of the first Somali settlers from the north in three waves .,0,semeval
"The contents of the envelope were a sheet of foreign note-paper , and a folded enclosure .",0,semeval
"Sinn Fein chairman Mitchell McLaughlin says the party will challenge the move by legal means if they have to. And uh we 've already challenged, very strongly, the uh the terms in which this has been presented.",0,ctb
"In New York Stock Exchange composite trading Friday, Milton Roy shares leaped $ 2, to $ 18.375 each, while Crane sank $ 1.125, to $ 21.125 a share.",0,ctb
"Francis Hauksbee proves that sound needs air to travel , by experiments with a clock inside a vacuum .",0,semeval
BMW or Bavarian Motor Works is a German car and motorcycle manufacturer .,0,semeval
"Initially, the company said it will close its commercial real-estate lending division, and stop originating new leases at its commercial lease subsidiary.",0,ctb
Glaucoma is a group of neurodegenerative disorders characterized by the death of retinal ganglion cells and by a specific deformation of the optic nerve .,0,semeval
Registered 15 March 2014.,0,Pubmed data.csv
"Still , we were surprised yesterday by a wake of buzzards perched on a dead copse of trees and haunting Wellfleet Harbor .",0,semeval
So often the products in a gift basket look wonderful until you actually remove them from the basket .,0,semeval
The following regulations govern refunds available upon withdrawal from the University or when other changes of status take place .,0,semeval
Water in a cistern is suitable for drinking water or bathing .,0,semeval
""" As we regain our leadership level where we have been, and as we continue to put new products into the marketplace and need additional capacity, we will look at resuming our involvement with our plan, "" he said.",0,ctb
The big secret is that their white cream sauce is in fact the same ranch sauce they put on their salads and for dipping .,0,semeval
"The following month, the company put itself up for sale. It received more offers, but the auction was surprisingly won by IMA, which bid $ 28 a share and asked Mr. Gilleland to stay on as an equity participant.",0,ctb
"Steel business, said third-quarter net income dropped 8 % to $ 33 million, or 35 cents a share, from $ 36 million, or 39 cents a share in the year-ago quarter.",0,ctb
Our data indicate the iodine requirement in 2- to 5-mo-old infants is 70 Î¼g/d.,0,Pubmed data.csv
"Philadelphia 76ers Fire Coach Jim O'Brien , Hire Maurice Cheeks Philadelphia 76ers President and General Manager Billy King announced today that Jim O'Brien has been relieved of his duties as head coach of the Philadelphia 76ers .",0,esl2
"In MZ twin pairs, higher BMI was not  associated with an increased risk of MI or death but was associated with the onset  of diabetes.",0,Haber
"But a confederacy of different republics has , in many instances , existed and flourished for a long time together .",0,semeval
"In composite trading Friday on the New York Stock Exchange, BellSouth shares fell 87.5 cents to $ 52.125.",0,ctb
"At least 50,000 U.S. troops are expected to be committed to Desert Shield within weeks, including Marines, Army air assault forces, paratroopers and infantry.",0,ctb
A larger trial is needed to confirm the effectiveness of the intervention in the clinical setting.,0,Pubmed data.csv
"Scientists store the bones in a freezer , helping to preserve the remaining DNA that has been exposed to soil for three decades .",0,semeval
The title originates from an Ohioan urban myth .,0,semeval
"In particular , the main target of the bombing in Tigray was the network of rural markets in TPLF-controlled areas .",0,semeval
"The action followed by one day an Intelogic announcement that it will retain an investment banker to explore alternatives "" to maximize shareholder value, "" including the possible sale of the company.",0,ctb
"Freeh also ordered the investigation consolidate information under the Atlanta task force, another indication officials suspect a link between all the bombings.",0,ctb
It also gives some of the history behind the formation of Wolf ' s dragoons and some of the battles and campaigns the mercenary regiment has fought .,0,semeval
The early years of autism is the topic of discussion .,0,semeval
"A recent study conducted by researchers at the Center for Injury Research and Policy of The Research Institute at Nationwide Children's Hospital found that an average of 11,500 snow shoveling-related injuries and medical emergencies were treated in U.S. emergency departments each year from 1990 to 2006.",0,Press_Release
We propose a novel AI disease-staging system for grading diabetic retinopathy that involves a retinal area not typically visualized on fundoscopy and another AI that directly suggests treatments and determines prognoses.,0,Pubmed data.csv
My second question is regarding the sale of bones and hide of tigers going on in Delhi .,0,semeval
"In the nine months, Milton Roy earned $ 6.6 million, or $ 1.18 a share, on sales of $ 94.3 million.",0,ctb
The glass tealight holder appears to float inside the metal spiral as it spins in the gentle breeze .,0,semeval
"These data support further investigation into the mechanisms of RPL associated with glucose intolerance, but do not support testing for subclinical glucose intolerance in women with RPL.",0,Pubmed data.csv
A man had a psychotic episode when he put his baby daughter in a microwave .,0,semeval
An unidentified substance was found in a letter .,0,semeval
"During that time he obtained more than 400,000 yuan ( US$ 60,000 ) from the county education department , money used to widen and strengthen concrete pillars and the balcony railing of all four storeys of his school , as well as secure its concrete floors .",0,altlex
Grubs tend to cause significant damage from autumn to spring by which time the larvae are becoming fully grown .,0,semeval
Mounds in the lawn are caused by earthworms working in the top few inches of turf .,0,semeval
I especially enjoyed Matthew Wells ' bare arms waving his hockey stick at the umpire in the Australia-Canada match to dispute a decision .,0,semeval
He painstakingly taught the chords to the young troubadour ' s anti-establishment broadsides .,0,semeval
The driver was ejected from his small car .,0,semeval
The trip of two mountain goats to was also a subject for discussion .,0,semeval
"As a little boy , he learned about politics from the parodies done on Saturday Night Live .",0,semeval
Benedict XV found his abilities and unique position as a religious emissary of peace ignored by the belligerent powers .,0,altlex
"The immediate post-war years were a hive of ideas at Glyndebourne , some worked and others did not .",0,semeval
The management of the club consists of Thai office bearers and local expatriate volunteers .,0,semeval
He used a real deck of cards .,0,semeval
"Separately, UniFirst reported that net income rose 21 % to $ 3 million, or 29 cents a share adjusted for the split, for the fourth quarter ended Aug. 26.",0,ctb
"Cross-network instant messenger service , Meebo , has added games into chatting .",0,semeval
"The most successful action films were about a man called ""Rambo"" .",0,semeval
The results of survival and neurological functional status obtained in our center after implementation of HTM are comparable to those published in the literature.,0,Pubmed data.csv
"Marti Noxon took on the role for seasons six and seven ( 2001 -- 2003 ) , but Whedon continued to be involved with writing and directing `` Buffy '' alongside projects such as `` Angel '' , `` Fray '' , and `` Firefly '' .",0,altlex
Further prospective studies on a larger cohort are needed to develop adequate treatment guidelines for CDI in hematology settings.,0,Pubmed data.csv
"After ""Lost ! , "" the bandmembers descended from the stage , winding their way through the crowd on the floor .",0,semeval
"Literary criticism is the study of literature by means of a microscopic knowledge of the language in which a book is written , of its growth from various roots , of its stages of development and the factors influencing them , of its condition in the period of this particular composition , of the writer ' s idiosyncrasies of thought and style in his ripening periods , of the general history and literature of his race , and of the special characteristics of his age and of his contemporary writers .",0,semeval
The apple blossom season usually runs from mid-April to early May .,0,semeval
"A metal cube , one meter on each side , is enclosed in a thermally insulating jacket .",0,semeval
The board meeting is rescheduled to next month .,0,semeval
"Within a matter of months , Tavi Gevinson , the author of a blog called Style Rookie , was feted by designers .",0,semeval
"Today , for the first time in the UK , full examination papers in chemistry and mathematics set for 16-year-old school pupils in the People ' s Republic of China are to be published in English and made widely available .",0,semeval
"In Los Angeles that lesson was brought home today when tons of earth cascaded down a hillside, ripping two houses from their foundations.",0,ctb
She clicked on the book title to see a couple of illustrations from the book .,0,semeval
Paris Store Hit by $2 . 6 Million Jewelry Heist,0,esl2
A flush of mallards splash and forage in melt-water on the parkland turf .,0,semeval
The technology is available to produce and transmit electricity economically from OTEC systems .,0,semeval
This documentary film reveals a shocking insight into the Jamaican economy and everyday life .,0,semeval
The first quote is from the Ginger Meggs cartoon .,0,semeval
Outcome Matrix Applied to Each Round of the N-person Prisoner's Dilemma Game,0,Ssc
The record holder folded his 10cm aircraft by hand from a single sheet of paper and did not use scissors or glue .,0,semeval
"General Mills, meanwhile, finds itself constrained from boosting sales further because its plants are operating at capacity. A large plant in Covington, Ga., is to come on line next year.",0,ctb
"In a competitive atmosphere, subjects are likely to be concerned with maximizing the 1.",0,Ssc
"Since there was limited response to this tactic , Germany expected a similar response to its unrestricted submarine warfare .",0,altlex
"On May 19 , the JTWC reported that an area of low pressure had persisted about to the southeast of Yap .",0,altlex
""" I want a referendum, "" Howard said.",0,ctb
This is a deadline driven industry .,0,semeval
This effect operated via increased trust.,0,Ssc
"The greatest exponent of monounsaturated fat is olive oil , and it is a prime component of the Mediterranean Diet .",0,semeval
University of Missouri study finds risk factors for cat cancer  could have human implications,0,Press_Release
Three distinct formulations of valproic acid have been investigated in clinical trials .,0,semeval
"Based on serologic tests of a community population for celiac disease, we estimated the prevalence of undiagnosed celiac disease to be 1.1%.",0,Pubmed data.csv
"The annual residence league of various sport codes , the Mini Olympics held during the September break has proven very popular amongst our students .",0,semeval
The nun fulfills his fantasy with a kiss that would make a hooker blush .,0,semeval
This player has moved to the next round .,0,semeval
"When I read that an Irish firm of solicitors was named ""Argue and Phibbs"" I assumed that this was an urban legend .",0,semeval
The man pushed the woman into the windscreen .,0,semeval
We found an increased incidence of SCD or proarrhythmic events in this real-world study of ﬂecainide used for the treatment of AF,0,Haber
"After some time , the acids caused a white spot on the tooth where they dissolved some of the enamel .",0,semeval
They are arranged on the chart in accordance with their position relative to the aircraft ' s arrival from the en route structure .,0,semeval
We sit up for almost an hour before a sounder of boar enter the arena .,0,semeval
Every household needs a nest of tables - functional and economic with space .,0,semeval
A small decrease in mean calories purchased per transaction was observed after implementation of calorie labeling in a large franchise of fast food restaurants.,0,Haber
"At the same time, he is expected to seek legal and regulatory means of blocking or delaying Paribas's bid.",0,ctb
The transcontinental railroad brought more settlers into the Southern regions .,0,semeval
Danger is part of the Palestinian journalist ' s daily routine .,0,semeval
Illinois race for lieutenant governor attracts a crowd of candidates .,0,semeval
"Air defense , police and fire sirens , and the horns of vehicles , vessels and trains sounded .",0,altlex
"They sought restoration of damages , the evacuation of occupied territories , reparations for France , Russia and Romania , and a recognition of the principle of nationalities .",0,altlex
"The idea of intensification was put forward by a number of archaeologists , but the most prominent in developing the idea was Harry Lourandos .",0,semeval
The operator drained the outfall into the curb .,0,semeval
