sentence,label,source
The current study found that individuals with MetS have a higher degree of endothelial dysfunction and inflammation compared with individuals with multiple CV risk factors and may therefore have an increased CV risk beyond the contributions of multiple traditional risk factors,3,haber
"Non-HDL-C, TC and TG might be a prognostic factor for treatment outcome in ISSNHL patients.",3,pubmed
Vertebroplasty is superior to placebo intervention for pain reduction in patients with acute osteoporotic spinal fractures of less than 6 weeks’ in duration.,3,haber
The rs7903146 (C/T) polymorphism of the TCF7L2 gene might not be associated with obesity in the Cameroonian population.,3,pubmed
"The relationships with local and locoregional recurrences were also present in women treated with mastectomy, indicating that they are not merely explained by density masking residual disease in women treated with breast-conserving surgery.",3,pubmed
"Epilepsy is an independent determinant for gastrointestinal hemorrhage in a chronological
and severity-dependent pattern.",3,haber
we found African Americans were no different from Whites in seeking health information.,3,haber
Temporary ER staff poses increased safety risk to patients,3,press_release
"The prevalence of FH was the highest in younger age patients, and >60% of patients with probable FH displayed CHD.",3,pubmed
This preliminary study suggests that plasma concentration of FVIIa-AT is a thrombophilic marker of total and cardiovascular mortality risk in patients with clinically stable CAD.,3,pubmed
Difference in strength of association between isolated diastolic high blood pressure and isolated systolic high blood pressure with body mass index was also found.,3,pubmed
"A population-based HPV vaccination program in schools significantly reduced cervical abnormalities for vaccinated women within five years of implementation, with the greatest vaccine effectiveness observed for the youngest women.",3,haber
Poor sleep quality increases suicide risk for older adults  Stanford researcher finds,3,press_release
"From this study, it may be concluded that apoA-I and apoB serum concentration levels are independent risk factors for coronary atherosclerosis in the Iranian population.",3,pubmed
"The Swedish study looked at the long-term effects of early menopause on mortality, risk of fragility fracture and osteoporosis.",3,press_release
"To determine the effect of the coverage gap on drugs used for asymptomatic (antihypertensive and lipid-lowering drugs) and symptomatic (pain relievers, acid suppressants, and antidepressants) conditions in elderly patients with hypertension and
hyperlipidemia",3,haber
Newly Medicaid-enrolled children aged 3 to 8 years with IDD in Iowa were significantly more likely to have a later first dental visit.,3,haber
"Statistically, it has not been possible to demonstrate its relation with the number of analytical tests.",3,pubmed
Our study indicated that low education is a causal risk factor in the development of lung cancer.,3,haber
"The study, appearing in Acta Obstetricia et Gynecologica Scandinavica, a journal published by Wiley on behalf of the Nordic Federation of Societies of Obstetrics and Gynecology, suggests that greater access to in-house obstetricians and auxiliary specialists contributes to the lower obstetric injury claims from patients at large labor wards in Denmark.",3,press_release
"Hence, it appears income and parental influences are the central determinants of obesity among children.",3,haber
"According to the findings of a population-based study now available in Arthritis Care & Research, a journal published by Wiley-Blackwell on behalf of the American College of Rheumatology (ACR), RA patients should be advised of the importance of compliance to their statin therapy to reduce cardiovascular disease (CVD) mortality risk.",3,press_release
Dietary habits with high TAC showed a stronger inverse association with frailty in elderly Japanese women than the individual foods examined.,3,pubmed
"Many metals, including manganese, copper, zinc, arsenic, selenium, and cadmium in plasma, are associated with the morbidity of diabetes.",3,pubmed
"Among patients receiving buprenorphine/naloxone in primary care for opioid dependence, the effectiveness of physician management did not differ significantly from that of physician management plus cognitive behavioral therapy.",3,haber
Treatment with a steroid plus antiviral agent resulted in significantly higher recovery rates than steroid therapy alone in patients with initially severe Bell's palsy,3,haber
"Early cART reduced mortality among individuals with low CD4 counts and improved retention in care, regardless of CD4 count.",3,haber
"The meta-analysis demonstrated that the G allele of the SUMO4 M55V polymorphism could be a susceptible risk locus to T2DM, mainly in the Chinese population, while the association in other ethnic population needs to be further validated in studies with relatively large samples.",3,pubmed
Post ER care for chest pain reduces risk of heart attack  death,3,press_release
DME demonstrated a convincing relationship between BCVA and CRT.,3,pubmed
"Gain in IGF-I SDS is greater in obese children, and is likely to be related to relatively higher doses of rhGH.",3,pubmed
"""The eye is the window into the brain and by measuring how healthy the eye is, we can determine how healthy the rest of the brain is,"" says Peter A. Calabresi, M.D., a professor of neurology at the Johns Hopkins University School of Medicine, and leader of the studies described in recent issues of The Lancet Neurology and the Archives of Neurology.",3,press_release
Early cannabis can cause low educational  attainment.,3,haber
Nutritional risk was detected in 30% of ambulatory ADPKD patients with relatively good renal function.,3,pubmed
"Sleep deficiency due to either sleep apnea or insufficient sleep duration is strongly associated with motor vehicle crashes in the general population, independent of self-reported excessive sleepiness.",3,haber
"During the intervention, current (past 30 day) smoking decreased from 57% (baseline) to 48% (at follow-up 3; P = .002), and daily smoking decreased from 22% to 15% (P < .001).",3,haber
"obese youth are not only more likely to develop asthma, but they may be more likely to have severe asthma, resulting in a greater need for health care utilization and aggressive asthma treatment.",3,haber
"The presented data show important aspects of school profile in the age range 6-10 years, especially related to the behavior of blood pressure.",3,pubmed
provided a benefit,3,haber
"""Where observed, adverse events were not serious, and there was no evidence of a dose-relationship to frequency of adverse events.""",3,pubmed
SNP +45 and SNP +276 genotype is not associated with changes in serum total cholesterol or triglyceride levels after ART initiation.,3,pubmed
"The occurrence of grade II–IV acute or
chronic GVHD each increases overall mortality
after UCBT for AML mitigating the possible graft versus-
leukemia effect of GVHD.",3,haber
Aging hepatitis C population escalates demand for liver transplantation,3,press_release
"This risk translates to more than 700,000 potentially avoidable illnesses each year, costing more than $490 million annually.",3,press_release
Adiponectin levels were in positive correlation with HDL-cholesterol concentrations.,3,pubmed
"In this retrospective study, gross total resection with SRS was associated with significantly reduced LR compared with SRS alone for patients with large BMs.",3,pubmed
