sentence,label,source
"The reimbursement status, the ratio of cost to clinical outcomes and data on the long-term safety have a deciding impact on how a drug is used.",1,pubmed
A low dose of CC therapy was able to significantly increase serum T  levels in all participants with mild modifications of clinical and metabolic parameters.,1,pubmed
"""The pharmacokinetics of ezetimibe were not affected by coadministration with fluvastatin.""",1,pubmed
Heavy moms to be at greater risk of c section,1,press_release
This helps to optimize patient care and lowers postoperative morbidity.,1,pubmed
"Preoperative IGB treatment in morbid obesity has not been found to be effective at decreasing postsurgical morbidity LSG and LGBP, despite the fact that it acheives a greater weight loss than diet and exercise.",1,pubmed
"Of 63,942 new cases of cutaneous melanoma (a form of skin cancer) diagnosed each year in Europe an estimated 3,438 (5.4%) are related to sunbed use.",1,press_release
""" Success of dental implant is significantly affected by bruxism.""",1,pubmed
"The study, ""The Association between Diffusion of the Surgical Robot and Radical Prostatectomy Rates"", was published this week in the online edition of the journal Medical Care.",1,press_release
"The exercise intervention significantly improved processing speed, but only among those who had been diagnosed with breast cancer within the past 2  years.",1,pubmed
"This study found that 27OHC does not independently increase the risk of CHD, does not modify the increased risk of CHD resulting from MHT, and does not mediate the interaction of LDLC with MHT.",1,pubmed
"A new systematic review published in The Cochrane Library has raised doubts as to the effectiveness of ""red flag"" indicators at both identifying and excluding cancer in patients with lower back pain.",1,press_release
"""Radioguided occult lesion localisation excels in yielding a much shorter localisation time and is as good as hookwire localisation in terms of specimen margin clearance and need for re-excision.""",1,pubmed
"Primary care doctors are less likely to refer short girls than short boys for diagnostic testing that can reveal underlying medical reasons for their short stature, according to a new study of an urban pediatric population in Philadelphia.",1,press_release
Some men voice complaints of shortened penis following prostate cancer treatment,1,press_release
"Several studies have shown a relatively consistent relation between shorter sleep duration and increased body weight in children, but doctors are still not sure how sleep and body composition interact in early childhood and whether this shows cause and effect.",1,press_release
"Furthermore, patients with dementia and incontinence were more likely to receive incontinence medications and indwelling catheters than those with incontinence but without dementia, the authors state.",1,press_release
"State laws that mandate car booster seat use for children at least until age 8  are associated with fewer motor vehicle-related fatalities and severe injuries, and should be standardized throughout the U.S. to optimally protect children, according to new research presented Oct. 22 at the American Academy of Pediatrics (AAP) National Conference and Exhibition in New Orleans.",1,press_release
Study finds strong link between income inequality and readmission risk  but not mortality,1,press_release
It appears that the higher knowledge on diabetes did not translate into good practices as over 50% of study subjects did not involve with any preventive measures.,1,pubmed
Cincinnati-based researchers now report new evidence that exposure to three types of mold during infancy may have a direct link to asthma development during childhood.,1,press_release
Ezetimibe increased the efficiency of reverse cholesterol transport  from rapidly mixing plasma and tissue pools into the stool.,1,pubmed
Treatment resistant epilepsy common in idiopathic autism,1,press_release
"After standard neoadjuvant chemotherapy containing anthracycline, taxane, or both, the addition of adjuvant capecitabine therapy was safe and effective in prolonging disease-free survival and overall survival among patients with HER2-negative breast cancer who had residual invasive disease on pathological testing.",1,pubmed
Biological therapies increased the level of the anti-atherogenic lipid apoA1.,1,pubmed
Autistic kids have poorer sleep quality than their peers right up to their teens,1,press_release
"In the study, researchers sought to understand resource use by adults undergoing congenital heart surgery in pediatric hospitals, analyze the association between high resource use and inpatient death, and identify risk factors for high resource use.",1,press_release
"The study, led by the University of Dundee, also found a combination of statins and the drug ezetimibe showed no improved survival rate, although researchers caution this finding needs further testing.",1,press_release
"A 12-week high-intensity exercise intervention with high energy expenditure can considerably reduce body weight, body fat, WC, WHR, and WHtR, whereas a light-intensity exercise intervention can significantly reduce body weight and body fat.",1,pubmed
The data further suggested that physiological and biochemical measurements were influenced by the mtDNA genetic profile of the individual.,1,pubmed
The use of an ACE inhibitor and a statin did not change the albumin-to-creatinine ratio over time.,1,pubmed
"""SCH treated by L-thyroxine leads to a significant improvement in CV risk factors and symptoms of tiredness.""",1,pubmed
"In our study, hypovitaminosis D seemed to have a negative impact on long term excess weight loss, but not on short-term outcome or postoperative complications.",1,pubmed
"The risk was similar to that in smokers, implying that smokers will not reduce their risk of type 2 diabetes by changing to snus use.",1,pubmed
MISC was effective in teaching Ugandan caregivers to enhance their childrens cognitive development through practical and sustainable techniques applied during daily interactions in the home.,1,pubmed
"A receding hairline is not linked to an increased risk, the analysis indicates.",1,press_release
"However, causality cannot be inferred from these findings.",1,pubmed
16 years old is peak risk for teens misusing prescription drugs,1,press_release
"The more you sit, the higher your risk of chronic diseases.",1,press_release
"On the other hand, harbouring 6R-tetrahydrobiopterin responsive genotypes did not predispose patients to better physical outcomes.",1,pubmed
Maternal liver grafts more tolerable for children with rare disease,1,press_release
""" Careful assessment of findings as BPE versus NME can improve PPVs, particularly in younger women.",1,pubmed
"Pregnant women in Ghana who slept on their back (supine sleep) were at an increased risk of stillbirth compared to women who did not sleep on their back, according to new research led by a University of Michigan researcher.",1,press_release
Liver stiffness predicts liver failure  cancer and mortality in cirrhotic patients,1,press_release
"These findings suggest that simple, low-cost interventions can enhance enrolment in health promoting programmes and also be pragmatically tested within those programmes.",1,pubmed
The results of this study showed that TPVBRA combined with bupivacaine and dexmedetomidine can enhance the duration and quality of analgesia without serious adverse events.,1,pubmed
The associations indicate that environmental exposure to POPs can be a factor increasing the risk for breast cancer in Inuit women.,1,pubmed
Younger mothers and older mothers are at higher risk of adverse delivery outcomes,1,press_release
Newly diagnosed schizophrenia patients were more prone to insulin resistance in our study population.,1,pubmed
A study of cervical cancer incidence and mortality in North Carolina has revealed areas where rates are unusually high.,1,press_release
Postmenopausal women may be at higher risk of having a stroke than they think.,1,press_release
"In the study, researchers reviewed all pediatric liver transplants nationwide from 1996 to 2010, and compared the outcomes for patients who received liver grafts from their mothers with those for patients who received livers from their fathers.",1,press_release
Mayo Clinic  Common blood pressure drug linked to severe GI problems,1,press_release
"The peak risk for misusing prescription pain relievers occurs in mid-adolescence, specifically about 16 years old and earlier than many experts thought, according to a new study by Michigan State University researchers.",1,press_release
UC Davis cancer researchers have found that older men with early-stage testicular cancer who opt for surveillance with regular CT scans over lymph node removal are at greater risk for secondary cancers.,1,press_release
Messages focused on diabetes were effective at increasing enrolment  in a healthy food programme.,1,pubmed
Differences in concentrations of Ï‰-6 fatty acids but not in dietary  linoleic fatty acid or Ï‰-3 fatty acids suggest that altered concentrations are attributed to changes in specific endogenous metabolic pathways.,1,pubmed
"Lung transplant patients have double the risk of organ rejection and death within five years of the procedure if they live near a main road, indicates research published online in Thorax.",1,press_release
"Women who were diagnosed with gestational diabetes during pregnancy face a significantly higher risk of developing Type 2 diabetes in the future, according to a recent study accepted for publication in The Endocrine Society's Journal of Clinical Endocrinology & Metabolism (JCEM).",1,press_release
""" Our findings suggest that tension and post-surgical factors play a causal role in this hitherto undescribed entity: post-reconstruction dermatitis  of the breast.",1,pubmed
"In addition, all strains of E. faecalis and 10.8% of E. faecium strains were susceptible to ampicillin.",1,pubmed
"In a phase 2B randomized trial of patients with moderate to severe DG, relamorelin significantly reduced core symptoms of DG and overall composite score compared with placebo, accelerated GE, and was generally safe and well tolerated.",1,pubmed
Vitamin D levels low in African Americans with multiple sclerosis,1,press_release
"An examination of the benefit of preventive placement of implantable cardioverter-defibrillators (ICDs) in patients with a less severe level of heart failure, a group not well represented in clinical trials, finds significantly better survival at three years than that of similar patients with no ICD, according to a study in the June 4 issue of JAMA.",1,press_release
"As people age, their bones lose calcium and they are more at risk of fractures and osteoporosis - this is especially the case for women.",1,press_release
"""Amelioration of hyperinsulinemia and hyperandrogenemia with dietary intervention or metformin treatment improves significantly the clinical features  and reproductive function in overweight PCOS women.""",1,pubmed
"The findings available today in Annals of Neurology, a journal of the American Neurological Association and the Child Neurology Society, report an increase in the prevalence of hypertension, diabetes, obesity, lipid disorders, and tobacco use among this age group during the 14-year study period.",1,press_release
"During neoadjuvant therapy for esophageal cancer, self-expanding metal stents are safe and effective in relieving dysphagia and maintaining nutrition.",1,pubmed
Study reveals 15 year increase in life expectancy for people with HIV in UK,1,press_release
Arterial stiffness was improved by vitamin D3 supplementation in a dose-response manner in overweight African Americans with vitamin D deficiency.,1,pubmed
Depression linked to increased risk of stroke in women,1,press_release
Healthcare professional and family  support are key elements to empowering women with GDM and require further consideration in future interventions.,1,pubmed
Antidepressants linked with increased risks after surgery,1,press_release
"Receiving the herpes zoster vaccine was associated with a 55 percent reduced risk of developing shingles, according to a Kaiser Permanente study of 300,000 people that appears in the current issue of the Journal of the American Medical Association.",1,press_release
The fatality rate among hard drug users is 14 times higher than for the general population,1,press_release
More time for school lunches equals healthier choices for kids,1,press_release
"Older people were affected less, with only 11 per cent of people aged 65 or older becoming infected.",1,press_release
"Increasing the adherence to healthy lifestyle behaviors might strengthen and balance body constitution, which could improve supportive care in breast cancer survivors.",2,pubmed
Apples and pears may keep strokes away.,2,press_release
"Surgery to remove all or part of the pancreas and then transplant a patient's own insulin-producing islet cells appears to be a safe and effective final measure to alleviate pain from severe chronic pancreatitis and to help prevent surgically induced diabetes, according to a report published online by JAMA Surgery.",2,press_release
"Moreover, its graphical representation may be helpful for clinical decision making.",2,pubmed
"Moreover, TT genotype may reduce the risk of CAD in diabetic patients.",2,pubmed
"The findings, which are published in BJU International, indicate that cholesterol testing may help doctors as they monitor and treat patients with kidney cancer.",2,press_release
"The cautionary note from researchers at the University of Texas Medical Branch at Galveston is that screening women in this category could subject them ""to greater risks of physical, emotional and economic suffering.""",2,press_release
"The findings indicate that education, screening, and vaccination programs in those places could be particularly useful, according to public health researchers at the University of North Carolina at Chapel Hill, who authored the report.",2,press_release
Regions with similar challenges in context and  high risk populations for diabetes in pregnancy may benefit from this experience  of implementing a register.,2,pubmed
The findings suggest that aspirin's anti-inflammatory effects may help protect against this type of skin cancer.,2,press_release
Researchers have concluded that providing better access to health care may lead to the overuse of mammograms for women who regularly see a primary care physician and who have a limited life expectancy.,2,press_release
"The number of cases of idiopathic pulmonary fibrosis (IPF) has continued to rise significantly in the first decade of the 21st century and could lead to more deaths than ovarian cancer, lymphoma, leukaemia, or kidney cancer, reveals research published ahead of print in the Thorax journal.",2,press_release
Our study provides preliminary evidence that mothers who consume diets higher in fruit and lower in fried foods and cured meats during pregnancy may reduce the risk of unilateral retinoblastoma in their offspring.,2,pubmed
"Our results confirm the relationship between variations in PON1 activities and lipid metabolism, and showed that genetically programmed low PON1  activities would have certain responsibility in the increase in glycemia and concomitantly the aggravation of atherosclerotic disease.",2,pubmed
Junk  blood tests may offer life saving information,2,press_release
"An expected growth in the number of patients requiring critical care resources combined with a projected shortage in critical care providers will likely result in ICUs operating under conditions of increasing strain, leading to increased competition for ICU beds among greater numbers of more seriously ill patients.",2,press_release
Diet and physical activity may affect one s risk of developing kidney stones,2,press_release
"Willi syndrome may receive relief from sleep disorders after undergoing an adenotonsillectomy, suggests a new study from Nationwide Children's Hospital published in the November print issue of the Archives of Otolaryngology-Head and Neck Surgery.",2,press_release
"These results indicate that oxidative stress, impairment of the antioxidant system and abnormal lipid metabolism may play a role in the pathogenesis and progression of psoriasis and its related complications.",2,pubmed
Dietary planning and action control seem to play a major role in the mechanisms that facilitate fruit intake.,2,pubmed
"""Thus, promoting social support for the IMSS diabetic patients could be a useful intervention.""",2,pubmed
Study  Traumatic brain injury in veterans may increase risk of dementia,2,press_release
"The more likely culprits include French fries, soda and the occasional box of Crackerjacks.",2,press_release
"""The combination of ezetimibe plus fenofibrate appeared to produce nearly identical alterations in serum lipoprotein levels when compared to monotherapy with 10 mg of atorvastatin.""",2,pubmed
"For children aged 14 and under, delaying reconstructive surgery for anterior cruciate ligament (ACL) injuries may raise their risk of further injury, according to a new study by pediatric orthopaedic surgeons.",2,press_release
"Furthermore, these drugs may even boost brain power, the research indicates.",2,press_release
"Reduced kidney function may increase the risk of developing kidney and urothelial cancers, according to a study appearing in an upcoming issue of the Journal of the American Society of Nephrology (JASN).",2,press_release
"These results suggest rare CNVs might have a role in breast cancer susceptibility, at least for disease at a young age.",2,pubmed
"Identifying risk factors in hospital readmissions could help improve patient care and hospital bottom lines, according to a study recently completed by Georgia State University's Experimental Economics Center and a team from the Emory University School of Medicine.",2,press_release
Rapid progressors might benefit from careful clinical follow-up and early preventive measures.,2,pubmed
Routine head hits in school sports may cause brain injury,2,press_release
Incorporating culturally centered individualized MT may be an effective intervention to reduce stressors.,2,pubmed
Rare  gene is common in african descendants and may contribute to risk of heart disease,2,press_release
"Sleep-related breathing problems and chronic lack of sleep may each double the risk of a child becoming obese by age 15, according to new research from Albert Einstein College of Medicine of Yeshiva University.",2,press_release
"Commonly prescribed, older drugs for arthritis and pain may increase the risk of death from stroke, according to a study published in the November 5, 2014, online issue of Neurology&reg;, the medical journal of the American Academy of Neurology.",2,press_release
"""Negative MRI results may cause a low compliance rate for recommended follow-up.""",2,pubmed
"Prenatal folic acid supplements appear to reduce the risk for autistic spectrum disorders, according to a study published today (February 13) in the Journal of the American Medical Association (JAMA).",2,press_release
Folic acid supplements in early pregnancy may reduce the risk of severe language delay in children,2,press_release
"Closer follow-up with patients who evidence presurgical psychological factors, both before and after surgery, may help improve outcomes.",2,pubmed
"Standing for long periods during pregnancy may curb the growth of the developing fetus, suggests research published online in Occupational and Environmental Medicine.",2,press_release
"However, a predisposition to certain triggers, such as emotional distress or the sight of blood, may not be inherited.",2,press_release
"The new technique, they say, appears to result in fewer complications than standard restoration, which has changed little since its development in the 1890s.",2,press_release
Variability in withdrawal of life-sustaining therapy may have a potential impact both on rates of cDCD success and quality of palliative care.,2,pubmed
"Application of either form of therapy  alone may only have relatively miniscule effects on the aforementioned factors, in relation to the aggregate.",2,pubmed
"Prenatal exposure to tetrachloroethylene (PCE) in drinking water may increase the risk of stillbirth and placental abruption, according to a new study led by a Boston University School of Public Health researcher.",2,press_release
"Researchers have found that antiviral therapy may be successful in preventing hepatitis B virus from developing into the most common form of liver cancer, hepatocellular carcinoma (HCC).",2,press_release
Mini  stroke can cause major disability  may warrant clot busters,2,press_release
Legally prescribed opioid use may increase mortality in chronic pain patients,2,press_release
A new study suggests that the common diabetes medication metformin may be considered for use in the prevention or treatment of ovarian cancer.,2,press_release
Heartburn treatment may extend survival in IPF patients,2,press_release
"Because medium and small LDL particles are more highly associated with cardiovascular disease than are larger LDL, the present results suggest that very high saturated fat intake may increase cardiovascular disease risk in phenotype B individuals.",2,pubmed
Improved techniques may help recovery and prevent incidents of missing drivers with dementia,2,press_release
A childhood obesity intervention with electronic decision support for clinicians and self-guided behavior-change support for parents may be more cost-effective than previous clinical interventions.,2,pubmed
Healthy lifestyle may cut stroke risk in half for women,2,press_release
Long term use of blood pressure meds promoting sun sensitivity may raise lip cancer risk,2,press_release
Cord BDNF may partly derive from BDNF secreted by the placenta.,2,pubmed
Researchers at the University of Cincinnati have found that targeted screening for populations with a higher estimated prevalence for hepatitis C may be cost-effective.,2,press_release
"Imaging of the coronary arteries with computed tomography (CT) angiography provides an accurate assessment of arterial plaque and could have a dramatic impact on the management of diabetic patients who face a high risk of heart attacks and other cardiovascular events, according to a new multicenter study published online in the journal Radiology.",2,press_release
"Subsequently, the aggregate may have had a synergistic influence.",2,pubmed
We conclude that PTG tends to lead to less psychological distress overall but particularly so in a high impact context.(PsycINFO Database Record,2,pubmed
Scientists develop new technique that could improve heart attack prediction,2,press_release
"In addition to pharmacologic therapies and dietary interventions, providing behavioral therapy targeting healthy Internet use may be promising to reduce the effects of obesity in adolescence.",2,pubmed
Novel EN formulas with a lower nonprotein energy-to-nitrogen ratio may help to optimize protein delivery without the harmful effects of energy overfeeding.,2,pubmed
Formation of new blood vessels may explain intractable symptoms of Parkinson's disease,2,press_release
"These may represent a precursor or forme fruste of the  osteosarcopenic obesity phenotype in young healthy overweight/obese subjects, who may progressively develop osteosarcopenia in its full form at an older age.",2,pubmed
The new approach would potentially reduce the number of surgeries the patients have to undergo in the first six months of life from two to just one.,2,press_release
"Hashimoto's thyroiditis (HT), an inflammatory disorder of the thyroid, is the most common cause of hypothyroidism, but a study has suggested that even when thyroid function is normal, HT may increase symptoms and decrease quality of life, as described in an article in Thyroid, a peer-reviewed journal published by Mary Ann Liebert, Inc. (www.liebertpub.com).",2,press_release
The better acceptance of a nasally administrated vaccine could increase vaccination coverage in the future for nasal vaccines.,2,pubmed
This might be the result of an adaptation process achieved through a decrease of growth velocity.,2,pubmed
ACE inhibitors may increase risk of recurrence in breast cancer survivors,2,press_release
Study  Repeated surgeries appear to extend life of patients with deadliest of brain cancers,2,press_release
Scientists at The University of Nottingham say adverse side-effects caused by the anti-parasitic drug quinine in the treatment of malaria could be controlled by what we eat.,2,press_release
Variations in arterial anatomy lead to asymmetries in cerebral blood flow that might contribute to the process triggering migraines.,2,press_release
"Egg consumption may reduce the risk of type 2 diabetes, according to new research from the University of Eastern Finland.",2,press_release
"Diet may influence the pharmacokinetics of ASA, but effects may be through modulation of glycine conjugation rather than glucuronidation.",2,pubmed
"For low-risk women, the likelihood that they get tested for the infection that causes cervical cancer (human papillomavirus or HPV) may depend on what clinic they visit, their doctor's status and whether their provider is male or female, a University of Michigan Health System study shows.",2,press_release
"People are often told to reduce their cholesterol to improve their heart health, but new research suggests that low cholesterol may increase kidney cancer patients' risk of dying from their disease.",2,press_release
Diabetes in middle age may lead to brain cell loss later in life,2,press_release
Smoking may increase risks for patients being treated for prostate cancer,2,press_release
"These sensory changes are not all negative, and could lead to more weight loss among patients, says Lisa Graham, lead author of a study by researchers from Leicester Royal Infirmary in the UK.",2,press_release
Alcohol may protect trauma patients from later complications,2,press_release
"Preventing deterioration of malnutrition, coupled to early detection of HIV/AIDS with adequate antiretroviral treatment, and extending the duration of feeding supplementation, could be crucial elements for ensuring full  recovery and improve child survival in malnourished Zambian children.",2,pubmed
"Our results further indicate that the model of care may have an impact on families daily living, not only during the initial period of care but for a longer period of time.",2,pubmed
"Compared with long and frequent home hemodialysis, kidney transplantation may allow kidney failure patients to be successfully treated and to live longer, but it may also increase their risk of being hospitalized within the first year.",2,press_release
"Thus, IR may be accused of causing detrimental effect on male infertility due to hyperinsulinemic state and being one of the components for MetS.",2,pubmed
"A parasite thought to be harmless and found in many people may actually be causing subtle changes in the brain, leading to suicide attempts.",2,press_release
Variations in choroidal thickness appear to influence NIR intensity in areas of GA and have the potential to affect image interpretation.,2,pubmed
"Hypertension and a persistent acute phase response in patients with renal disease could contribute to CVD risk by effects upon fibrinogen and lipids, but requires confirmation by prospective evaluation.",2,pubmed
These data provide a novel insight into the potential protective mechanisms underlying simvastatin medication in patients with diabetic retinopathy complications.,2,pubmed
Web savvy older adults who regularly indulge in culture may better retain  health literacy,2,press_release
"Instead, it may just lead to overdiagnosis and overtreatment, suggest the researchers, led by a team based at Leiden University Medical Centre in the Netherlands.",2,press_release
"Additionally, a large number  of benign biopsies were undertaken, with likely resultant psychological impact.",2,pubmed
"Published early online in CANCER, a peer-reviewed journal of the American Cancer Society, the study suggests that PSA testing and early detection may prevent approximately 17,000 men each year from having such advanced prostate cancer at diagnosis.",2,press_release
"According to the researchers, the method for diagnosis could save lives by getting patients treatment earlier, when the infection is most treatable.",2,press_release
AIDS guidelines for children may not improve death rates but may improve treatment access,2,press_release
Food allergies  Pesticides in tap water might be to blame,2,press_release
Flu jab may halve heart attack risk in middle aged with narrowed arteries,2,press_release
"The large-scale study led by Harvard School of Public Health (HSPH) researchers refutes previous studies that have suggested that, for people with diabetes, being overweight or obese could lead to lower mortality for people compared with normal-weight persons--the so-called ""obesity paradox.""",2,press_release
"Thus, CETP gene variation may affect coronary risk apart from the level of HDL-C.",2,pubmed
New research indicates cholesterol lowering drugs known as statins may help prevent future strokes among young people who have already had a stroke.,2,press_release
MTHFR A1298C polymorphism might contribute to an increased risk of breast cancer and/or ovarian cancer susceptibility.,2,pubmed
"Caesarean section delivery may double the risk of subsequent childhood obesity, finds research published online in the Archives of Disease in Childhood.",2,press_release
"For East Asian women, overweight, late menopause, and lack of breastfeeding appear to increase risk of both luminal and ER-PR- tumors.",2,pubmed
Some DAN AP members are diving with medical conditions which could potentially impact the safety of their diving.,2,pubmed
Differences in generic pill characteristics may lead to interruptions in essential medication use,2,press_release
Sldenafil may be a promising treatment for metabolic disease.,2,pubmed
"The study found that if testing was only done in patients felt to be at increased risk of Legionnaires' disease based on such guidelines, more than 40 percent of Legionella cases could be missed based on this single-center study.",2,press_release
Our findings suggest that Mg may inhibit vascular calcification.,2,pubmed
"""Certain reproductive factors may have a greater impact on the risk of certain molecular subtypes of disease compared with others.""",2,pubmed
"Lung cancer is likely to overtake breast cancer as the main cause of cancer death among European women by the middle of this decade, according to new research published in the cancer journal Annals of Oncology 1] today (Wednesday).",2,press_release
"The mantra for treatment for high blood pressure has been ""the lower, the better,"" but that goal can potentially put patients at risk of kidney failure or death, according to a Kaiser Permanente study published today in the Journal of the American College of Cardiology.",2,press_release
"Making small lifestyle changes could reduce your risk of having a stroke, according to a new study in the American Heart Association journal Stroke.",2,press_release
"The research, published June 11 in the open access journal PLOS ONE by Richard S. Hotchkiss and colleagues from the Washington University School of Medicine in St. Louis, suggests that drugs that ""rev up"" the immune system could be incorporated into the treatment of late-stage sepsis.",2,press_release
Islet cell transplantation after pancreas removal may help preserve normal blood sugar,2,press_release
"""Poor financial outcomes for hospitals] could lead to poor care,"" said Naleef Fareed, assistant professor of health policy and administration, Penn State.",2,press_release
Placement of a stent may decrease the likelihood of symptomatic recurrence.,2,pubmed
Such initial differences could modulate the risk of cardiovascular events later in the course of arthritis.,2,pubmed
Starting dialysis after    not before    conception may improve birth rates in women with advanced kidney disease,2,press_release
These results suggest that mulberry leaf extract may be a useful complementary mealtime glucose option for patients with DM2.,2,pubmed
"Beta-blocker drugs, commonly used to treat high blood pressure, may also play a major role in slowing the progression of certain serious cancers, based on a new study.",2,press_release
"Higher intakes of cholesterol and monounsaturated fatty acids may reduce risk of PD in men and women, respectively.",2,pubmed
"The specific fatty acid pattern may be influenced by metabolic, genetic, and dietary factors.",2,pubmed
Scant iron supplementation is likely causative.,2,pubmed
This appeared mediated by reduced tolerance of adverse symptoms.,2,pubmed
"In HIV-infected patients, daptomycin appears to be a useful agent for treating resistant GPIs.",2,pubmed
"Because low general nutrition knowledge may be detrimental to dietary intake, health, and operational readiness in military personnel, nutrition education programs particularly targeted at SOLs and CKs seem warranted.",2,pubmed
The findings suggest that physical activity that builds muscle mass may help improve the health and quality of life of dialysis patients.,2,press_release
Get moving  Daily exercise may reduce Alzheimer s disease risk at any age,2,press_release
Daily glucose fluctuation may have an effect on coronary plaque vulnerability in patients with CAD pre-treated with lipid-lowering therapy.,2,pubmed
"A new study focusing on how people with dementia become lost while driving, how missing drivers are found, and the role of public notification systems like Silver Alert in these discoveries suggests techniques that may help recover drivers with dementia and prevent potentially harmful incidents.",2,press_release
Our findings suggest that exposure to ambient NO2 and UFPs may increase the risk of incident postmenopausal breast cancer especially amongst cases with positive oestrogen and progesterone receptor status.,2,pubmed
Low vitamin D levels during pregnancy may increase risk of severe preeclampsia,2,press_release
The determined interactions might result in differences in the risk conveyed through Hcy with regard to disease development in those with unfavorable GGT concentrations.,2,pubmed
"Higher body mass, larger waistlines and eating excess sodium may be the reasons for the elevated blood pressure readings, researchers said.",2,press_release
"Among pregnant women infected with HIV, the use of antiretroviral (ARV) medications early in pregnancy to treat their HIV or to prevent mother-to-child transmission of HIV does not appear to increase the risk of birth defects in their infants, according to a new study led by Harvard School of Public Health (HSPH).",2,press_release
Caesarean section delivery may double risk of childhood obesity,2,press_release
More access to health care may lead to unnecessary mammograms,2,press_release
HDL cholesterol may have a protective effect against sepsis.,2,pubmed
This finding suggests that both GSTM1-null and GSTT1-null may contribute to the clinical course of T2DM patients.,2,pubmed
"""The 3M barrier film may be helpful against dermatitis associated pruritus.""",2,pubmed
"Although metformin may improve tumour response in the non-randomized, retrospective studies analysed, it may not necessarily confer survival benefits.",2,pubmed
"New research suggests that fainting may be genetic and, in some families, only one gene may be responsible.",2,press_release
The retrobulbar arterial circulation seems to be affected in all diabetics with DR. The changes appear to be progressive.,2,pubmed
"This may elevate the risk of atherosclerosis, particularly cardiovascular disorders.",2,pubmed
"""Pregnancies in youth with type 2 diabetes may be especially prone to result in congenital anomalies.""",2,pubmed
This may result in a significant reduction in the burden of testing on both patients and testing facility staff and resources.,2,pubmed
The findings add to a growing body of evidence and suggest that the first trimester of pregnancy may be a critical period for cardiovascular health in later life.,2,press_release
That's the conclusion of a Dutch study published in Stroke: Journal of the American Heart Association in which researchers found that eating a lot of fruits and vegetables with white flesh may protect against stroke.,2,press_release
"""Corticosteroids may delay the time of onset of severe skin reactions and also reduce the incidence of severe radiation dermatitis.""",2,pubmed
"Because ICU care is expensive, concerns have been raised that increasing the number of insured patients would inevitably lead to significantly higher health care costs as more of these newly insured patients would be admitted to ICUs.",2,press_release
The short-term application of ZOL may not be sufficient to improve the outcome in postmenopausal patients.,2,pubmed
Apelin may not be directly involved in the regulation of maternal insulin sensitivity.,2,pubmed
Daily physical activity may reduce Alzheimer s disease risk at any age,2,press_release
Preventive placement of ICDs for less severe heart failure may improve survival,2,press_release
ICBT appears to be effective in reducing severe fatigue and related  symptoms and meets the current need for easy accessible and more efficient evidence-based treatment options for severely fatigued survivors of breast cancer.,2,pubmed
"Nevertheless, the doses per kilogram of weight administrated may have had an impact on the metformin effect.",2,pubmed
Common blood pressure medication may pose risk to older adults,2,press_release
"Increased vitamin D levels may prevent a wide range of diseases, according to recent studies.",2,press_release
Prenatal risk factors may put children at risk of developing kidney disease,2,press_release
"Benzodiazepines, such as Ativan or Xanax, may actually contribute to respiratory problems, such as depressing breathing ability and pneumonia, in these patients, said Dr. Nicholas Vozoris, a respirologist at St. Michael's Hospital.",2,press_release
"A new study provides evidence that obstructive sleep apnea (OSA) is highly prevalent in people with multiple sclerosis (MS), and it suggests that OSA may be a contributor to the fatigue that is one of the most common and debilitating symptoms of MS.",2,press_release
Bedside assessment may provide better outcomes for older cancer patients,2,press_release
A progressive increase in WTC could play a crucial role in reducing fatigue and promoting sleep among employees.,2,pubmed
A new RAND Corporation study examining the impact of retail medical clinics on the receipt of primary medical care finds mixed evidence about whether the clinics may disrupt doctor-patient relationships.,2,press_release
Omega-3 fatty acids supplementation could elevate serum irisin in male patients with CAD.,2,pubmed
Multiple and immediate access to the web-based education program at home may prove useful as a source of reference for women with GDM.,2,pubmed
Metabolic syndrome may cause kidney disease,2,press_release
"With the majority of patients presenting after 8 hours, widening of the therapeutic window with new potential reperfusion treatments would not appreciably increase treatment utilisation.",2,pubmed
"CCE after incomplete colonoscopy appears to yield significant findings, guide further workup, and has high patient acceptance.",2,pubmed
A new study from researchers at UH Rainbow Babies and Children's Hospital and other centers suggests that preterm infants with a low-grade bleeding in the brain may have similar neurodevelopmental outcomes as infants with no bleeding.,2,press_release
The bidirectional association between AN diagnosis and CD warrants attention in the initial assessment and follow-up of these conditions because underdiagnosis and misdiagnosis of these disorders likely cause protracted and unnecessary morbidity.,2,pubmed
"As reported in the August issue of The Journal of Nuclear Medicine, this treatment may assist in bringing nuclear medicine to the forefront of clinical management.",2,press_release
"Patients with severe nutritional depletion or high surgical risk may benefit from mesenteric stenting for CMI, but close follow-up is required.",2,pubmed
Early recognition and management of comorbidities may reduce premature mortality and improve quality of life in patients with MS.,2,pubmed
Intense mind wandering could account for  substantial proportion  of road crashes,2,press_release
A new study suggests that colds and other minor infections may temporarily increase stroke risk in children.,2,press_release
A new analysis has found that loading up on snack foods may increase cancer risk in individuals with an inborn susceptibility to colorectal and other cancers.,2,press_release
"However, intensive prenatal nutrition counseling offered in an urban community health setting may decrease LGA births among a group of overweight and obese women from culturally diverse backgrounds at risk for adverse maternal and neonatal outcomes.",2,pubmed
"The researchers, led by Denice Feig from the University of Toronto, Canada, found that pre-eclampsia (a condition in which affected pregnant women have high blood pressure, fluid retention, and protein in their urine), and gestational hypertension (high blood pressure associated with pregnancy) could double the chance of being diagnosed with diabetes many years after pregnancy.",2,press_release
